id | date | time | ip | table | result count | run time | query
323 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','317',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
324 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','318',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
325 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','319',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
326 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','320',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
327 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','321',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
328 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','322',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
329 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','323',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
330 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','324',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
331 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','325',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
332 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','326',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
333 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','327',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
334 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','328',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
335 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','329',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
336 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','330',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
337 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','331',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
338 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','332',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
339 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','333',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
340 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','334',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
341 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','335',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
342 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','336',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
343 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','337',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
344 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','338',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
345 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','339',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
346 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','340',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
347 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','341',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
348 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','342',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
349 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','343',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
350 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','344',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
351 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','345',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
352 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','346',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
353 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','347',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
354 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','348',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
355 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','349',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
356 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','350',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
357 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','351',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
358 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','352',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
359 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','353',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
360 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','354',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
361 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','355',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
362 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','356',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
363 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','357',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
364 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','358',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
365 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','359',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
366 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','360',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
367 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','361',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
368 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','362',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
369 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','363',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
370 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','364',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
371 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','365',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
372 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','366',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
373 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','367',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
374 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','368',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
375 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','369',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
376 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','370',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
377 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','371',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
378 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','372',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
379 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','373',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
380 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','374',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
381 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','375',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
382 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','376',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
383 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','377',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
384 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','378',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
385 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','379',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
386 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','380',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
387 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','381',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
388 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','382',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
389 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','383',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
390 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','384',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
391 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','385',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
392 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','386',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
393 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','387',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
394 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','388',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
395 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','389',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
396 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','390',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
397 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','391',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
398 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','392',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
399 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','393',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
400 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','394',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
401 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','395',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
402 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','396',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
403 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','397',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
404 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','398',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
405 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','399',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
406 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','400',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
407 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','401',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
408 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','402',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
409 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','403',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
410 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','404',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
411 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','405',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
412 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','406',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
413 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','407',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
414 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','408',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
415 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','409',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
